Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received ,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract,total ether received,total ether balance
0x6a13547320eca70f52d9f72482628ab5a5840217,0,0.0,3859.25,46311.03,9,0.348604,21.0,4.578709,0.0,0.0,13,54.94451139,54.94451139
0x91eb1983d5e3af359e6ac2f55a7efc0ef3c9cccf,0,2.76,3251.5,84610.75,2,0.098669,0.5912649999999999,0.119113,0.098249,0.118693,52,3.09693855,0.01092
0xE9509214Fb508E290DF49Cd7B011B920c693f401,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x2d210535e1994bf0bfd9f79dcb45f42939b54b0e,0,0.0,0.0,47.4,1,0.107377,0.107377,0.107377,0.106873,0.106873,2,0.10737653,0.000504
0x72696ce345abb71398384e42cfbf6c9a995246c0,1,0.0,896.88,3019.17,2,0.033322,2.0,1.016661,2.032839,2.032839,3,2.0333217,0.000483
0x51a5b93d4fca15e466754cbf86ba92c866ec459c,0,63097.77,0.0,189293.32,1,1.19,1.19,1.19,0.000661,0.396409,4,1.19,0.00077165
0x92ca4c05a97a41ec642c93f7cd428ade6f9b414e,0,127.07,2391.94,142649.22,1,0.200016,0.258761,0.205877,0.6006640000000001,0.978073,71,12.14677137,0.409890092
0x6ace0c63f8808aae05ed2685838980a891a0ae21,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xd6eec5902e37818ba43eadc5e7419bc51346d314,1,425.17,545.14,20637.47,3,0.058860608,17.82971137,4.690560657,0.0,1.676365903,46,42.21504591,-19.81049249
0x8519677635c22ef62599bafb9ffa2b30f0ed069b,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x09710c915edbce7ef5382214094b562314c5c626,1,6960.58,74.81,91011.22,7,0.00359607,2.71773626,0.4003770101880351,0.0,0.2137220055331743,20,2.802639071316245,0.0242529993849797
0x55bbe22f6efcbe2a8829f84f0f918d465d84f72b,0,4636.83,3522.14,511027.08,3,0.051012,0.629525,0.12541,0.05026,0.170878,128,9.280326294,0.052902445
0x555e446f2c17d4f9b9c8a399f5adcc6ca9a64aa3,0,399.74,3543.68,41778.63,10,0.00717,6.89,1.483379,0.01,2.330503,18,16.31717022,0.003646
0xb8de15e5fc4484083d285439c1871fd25300ee85,0,28.16,10033.62,100617.73,1,1.000057,1.111333,1.079604,0.999014,1.078756,20,10.7960427,0.0084865
0xd34a599544d28f4f1efc307dcaf81ff50e36b56b,1,3894.27,0.0,7788.53,1,1.00269398,1.00269398,1.00269398,0.45,0.49984029,3,1.00269398,0.0030134
0x1e0a8374a6c63acaaf4c020cce65c30e855b2b71,1,2406.68,25138.0,1117285.02,31,0.000345268,3.584855787777778,0.1809321069318352,0.0,0.0564320157300921,162,5.789827421818728,-1.5463346230932484
0x6bd13ee5c9683b7c2b422efff78480f6fc153d8c,0,164.17,0.03,328.38,2,15.747327,85.252673,50.5,2.092,50.499487,4,101.0,0.001026218
0x410ed6C41894ea6576eDE999f3BEdB8a887FA3A7,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x3bc4635c70f259938d8216f17443a72df0747a28,0,3.94,0.0,11.82,2,639.830076,1361.169924,1000.5,1.0,666.999528,5,2001.0,0.001414909
0x14a844f559d8b47b45cacd4143aaf6f7a1fce70b,0,5958.62,5840.05,278158.2,9,0.002,24.89,4.718193,0.0,2.449419,47,75.49108663,-0.440913369
0xc1357ddaf8a446a17d8c643bdeb898c02ad4813a,0,0.0,8399.27,226780.42,4,0.0,1.0017280000000002,0.8381620000000001,0.0,0.0,28,22.63037676,22.63037676
0x96b7d5cca93fdfefca5d8c24d59d019c970f20a7,0,26.22,0.21,79.08,2,29.932615,71.067385,50.5,3.0,33.666163,5,101.0,0.001512
0xd2866cfc6136afeeaef74af16ff499a9d862dc2a,1,27.22,3367.81,145278.62,32,0.000768,35.04892365,6.528678387,2.086,16.50985574,60,280.7331707,0.065623
0x0e0ba79cb92e07555ef7a3fe9e18ba33dd0b6d29,1,0.0,921.0,8288.97,9,0.15,5.0,1.947816,0.0,0.0,9,17.53034689,17.53034689
0x605af1625ad58f4db4ed31e122ece6a658671d5b,1,5773.56,0.0,75056.27,1,386.2890456,386.2890456,386.2890456,0.0,31.78627898,14,386.2890456,-26.93258123
0x5542729b87893319e3d320d4d1415f583898c433,0,0.0,0.0,0.0,1,0.001,0.001,0.001,0.0,0.0,1,0.001,0.001
0x034007f4b2c2b8b6fe6ee16e03452452e6d08aa9,0,18151.95,29228.1,273204.15,5,0.3,18.0,7.284753,0.0,5.20281,12,36.42376702,0.004094496
0x5C9B3fA74E0700a3CbFFD168c7342799a163Ba53,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x26a505222eac10ea7e7264ee4485063895b83146,1,121.09,70.52,524.27,3,4.0,6.75364611,4.741017849130933,2.63835969,9.481027695,6,18.964071396523728,0.002016006523732
0x85d642eafb5f15ef54852b57302040ab066ff2c4,1,86355.96,869.25,182273.67,10,0.5,5.0,1.407488,1.0,7.740325,13,15.48237188,0.0017219999999999
0x0fa23b1b4dd646a3a55fb5e4c5eeab24d42edab0,1,0.0,0.0,576.7,1,18.488547,18.488547,18.488547,18.449088,18.449088,2,18.4885468,0.0394588
0xe6e6b672f4a28c0e0160ecddd46b144467f855fc,1,20105.18,770.59,22416.97,3,1.0,1.25632241,1.0854408033333334,3.25628041,3.25628041,4,3.25632241,4.2e-05
0x46407645325bbe0f4e5705d11281a847905d45e5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x0f4cc199a17b256d5499eb7d04557ae7390efee8,0,26.03,0.0,78.1,2,35.483933,65.516067,50.5,0.2,33.666163,5,101.0,0.001512
0x4622fbe791ab00c6aa0a8cc3184c954fd4cb78f7,1,5957.81,1676.2,145046.15,18,0.00652739,2.556208117,0.474346958,0.000567,0.47429501,38,9.012592197,0.000987
0xbb35c4385370ab1401b91edf9a98bfdecc23ae9d,0,157.89,0.0,315.78,1,101.0,101.0,101.0,0.2,50.499508,3,101.0,0.000984218
0xa358cf2d2cb8a447b45846a4456d6e7c08d2ee7c,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x89f94417c988a55d127aaf7bcef142eb17cc0f73,0,0.0,0.0,135481.13,1,0.146215,0.146215,0.146215,0.145774,0.145774,2,0.146214746,0.000441
0x42E0a4818fF863E8d73187279aDfC17b0495f2cF,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x22ecf92dca01b0405bce96cc445c8d6151256638,0,12949.43,5335.48,171399.57,1,0.01,0.01,0.01,0.0,0.000837,15,0.03,0.019958048
0x2e16bd350cb5db830fb50328ab4df62fd4c16ae8,1,994.9,665.17,386659.83,393,0.0,1.5,0.23071892,0.00191777,2.506034161,558,117.8973683,0.1137627
0x004534ebd59b0b094da701dbfd952ef605470128,0,0.0,0.0,4.87,1,0.003,0.003,0.003,0.0,0.0,2,0.003,0.003
0x647c809489c3384ade0d26bd938bd5400cd5a4a9,1,227.95,4933.34,60683.5,5,1.0,110.0,61.02935316,0.0,16.15831433,163,305.1467658,-2247.866898
0xa5b9050033ed03d17215d7b71f6b997d7fa36f26,0,11.96,2306.89,472495.28,1,0.034921,0.291688,0.057792,0.048954,0.0733,362,11.78949498,0.208104523
0x06ad9bacc335d658550c3be1fd1a2972f0ed6efd,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x87ce21cd1447bc968009e03d4f0ccb7752bedd13,1,659.65,2049.09,22989.17,6,0.0001,2.5,0.86103136625,0.024188,0.6882990999999999,18,6.88825093,0.00525993
0x246d33cb3c6f9ac6ba33920d572c10257cc3406d,0,0.0,0.0,1.45,1,0.01,0.01,0.01,0.009528,0.009528,2,0.01,0.000471636
0xbb3c73e083bd6816bd011d3a3cc55b1f1f2949fa,1,187591.82,633.67,1131887.58,6,0.11,0.112,0.1102,0.00031119518874,0.1828851991981233,16,1.102,0.0046888048112599
0x87318b9b7eed24f69907d53eb7727c0a590f3588,1,0.0,133.48,78479.23,22,0.011,4.924047,0.982917,22.60623,22.60623,24,22.60709134,0.0008609999999999
0xb3af5a9382588a04aa79bafc3c4b41a8aa2b995b,0,21.68,0.0,65.03,1,101.0,101.0,101.0,1.5630000000000002,33.666149,4,101.0,0.0015539999999999
0x481da0f1e89c206712bcea4f7d6e60d7b42f6c6c,0,691.83,2626.05,507851.68,11,0.0,431.927207,78.545218,0.0,17.591631,517,6126.527038,-1578.607211
0xb4d87ff5d0936fdaa2ccf245914b5b302b95ff8f,0,162.69,0.0,325.38,1,101.0,101.0,101.0,0.854525,50.499508,3,101.0,0.000984218
0xbccf82e2fbf163ae7141a61535fec030a53aed1d,0,204048.12,90405.11,792954.57,1,0.03,0.1,0.065,0.0,0.039644,5,0.13,0.011066752
0x7cc7007910653fd4263874c5307452aeab5fc726,1,21149.0,424.91,26247.97,9,0.0,0.87831,0.13437571,1.611695282,1.611695282,13,1.612508516,0.000813234
0x5194bfeb6988d241ac9687197ed0472cbf1ca7ab,0,5.55,35186.79,316731.08,1,0.1,102.0,32.077778,0.09937,32.077039,18,288.7,0.006647738
0x8181a009e2f2bf549bc2702a3a0f030ece36739b,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x3e0673997ef2a2cdbeb29b33423a80a3724fcb31,0,11.86,4152.03,45802.85,10,10.85917,187.394066,63.011937,10.858521,63.01121800000001,22,693.1313052999999,0.007904624
0x98e7d59d85a6c50a0cb654c62edb14c6656f97aa,1,85.44,98.16,8613.03,72,0.008403620764984,0.8464950585474501,0.0738354187052161,0.009,3.173018586698653,88,6.349846008648592,0.003808835251284
0xb3355688f648a9d922ccccd5dad266caa94b5856,0,204.82,72.46,279917.27,3669,0.001579,5.326194999999999,0.021945,0.20927,2.430863,3801,82.66668407,0.01735171
0xaead38901e84bae7c23465148db5faf85d9afd56,0,61066.49,24140.91,462962.58,2,0.02,0.670438,0.405052,0.0,0.375435,10,1.62020644,-0.632404867
0x492a848c8b57534efed2be954572f4c71034d5a0,1,1674.38,0.0,1674.38,1,0.9,0.9,0.9,0.89958,0.89958,2,0.9,0.00042
0xbe4f201ca79ad8961a35d0b96be2ff42445a7d8a,1,8024.78,35.43,9229.37,33,0.0,5.047,1.1147097613706436,37.89,37.89,35,37.90013188660188,0.010131886601881
0x0ad24a61a0371d1dfe47c3b74169aaa5807efb31,1,0.0,1442.43,21433.3,9,0.001,2.0,0.503103,4.526875,4.526875,10,4.527924700000002,0.00105
0x991cc3d9efa348db5eded4f5f992314ac97fc87a,0,0.0,5068.71,319328.87,3,0.0,1.004111,0.7562979999999999,0.0,0.0,64,47.64678783,47.64678783
0x592b4e0f0767405d0669cbc1fe06fe6a4105e735,0,0.0,656.2,193578.22,6,0.0,3.000394,0.78885,0.0,0.0,296,232.710841,232.710841
0x7862f3ec65e013bfc42f6905c0e373b5b2c65c51,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x387e9cbdc326a7a68a8ac742684bb4465a94c6a4,1,600.88,288.84,58025.18,92,0.001,0.6,0.184928571,0.098953867,1.79112322,162,23.301,-41.17943594
0xed1eab18667ad15c161a227c462f5196bf071580,1,13.81,704.23,1436.08,2,0.003007,0.01064594,0.00682647,0.0,0.0,4,0.01365294,0.01365294
0xb8ae43758e67c837d6bfb4707581f22ab1357b42,0,0.0,0.0,261982.97,1,4.999413,4.999413,4.999413,0.200261,0.200261,2,4.99941329,4.799152747
0x1164b5b85af48f92f35a7b3043300a91ae8d0b48,1,4965.17,1267.15,14998.92,4,0.5,0.6,0.525,0.5,1.0475,6,2.1,0.005
0xa3ee246232ebd99ec9a07851116f9f67380c5e6f,1,1613.92,5134.68,153603.78,18,0.000364,2.49,0.52247,0.001314,0.545566,45,12.01679981,0.014343
0x614b0291594dfcdf9774ba5645947ec2c1808379,0,0.0,0.0,2.6,1,20.4987,20.4987,20.4987,20.498229,20.498229,2,20.49870046,0.000471636
0xada33957e96a59265345c75e9d4151dad5665270,1,0.0,1905.25,9813.18,5,0.033819,3.655119000000001,1.192081,5.959353,5.959353,6,5.96040347,0.00105
0x3e36e06ba72645f9112a348fa236305f561cdcea,0,163.02,0.0,326.03,1,101.0,101.0,101.0,2.062259,50.499508,3,101.0,0.000984218
0x14c0bc72b6023e3d8f8f2d37fad785bcc32d543f,1,81.64,430.84,4204.17,9,0.0,5.999,1.62055176,0.499874,3.77117338,13,14.58496584,-0.49972768
0xe88379631857c0d8174efefdf8dca25b29610f08,1,7209.43,1.53,14421.93,2,0.055408,0.058469,0.056938,0.054547,0.056077,4,0.11387602,0.0017219999999999
0x35672be75aac127edb9faa748dd483f2beafd16e,0,25531.52,5035.52,734670.72,3,0.0,119.8378,38.379867,0.0,14.718020999999998,36,345.4188,-51.96775781
0x4c268c7b1d51b369153d6f1f28c61b15f0e17746,0,0.0,0.0,0.0,1,0.250303,0.250303,0.250303,0.0,0.0,1,0.25030333,0.25030333
0x2514ad46ad64792eccc03b70d93f39ff531b2f81,0,46541.86,14539.54,764979.08,4,0.045,26.92,4.090304,0.0,3.466212,24,44.99334451,-0.067411635
0xa2e94536d3956b45d20f5f0c4a6146382440a050,1,4671.16,977.05,102403.45,43,0.0,2.0,0.396170971,0.15816413,2.228273178,67,22.58174533,0.299013552
0xbefa0509207c8834003af4bd82d13876f1a58fdd,1,13736.38,589.89,29242.43,3,0.001,0.052739,0.021246,0.030083,0.030428,5,0.06373939,0.002883836
0xba560bcb62fa90a8e70a3279ed5079b5925a52d0,0,0.0,56894.54,170683.62,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
0x44734f88ba1e73410dfd812680784f45c304b3fa,0,0.0,2314.01,226772.63,3,0.0,0.36383,0.188372,0.0,0.0,99,18.46041421,18.46041421
0x4faf494a7218e840553ce5cfd7a1785ba9b3bb5b,0,161.98,0.63,325.23,2,32.277106,68.722894,50.5,0.016,50.499508,4,101.0,0.000984218
0x3f90f55fc41ceace0847f75551e569ba8073717c,0,161.68,0.0,323.37,1,101.0,101.0,101.0,7.0,50.499508,3,101.0,0.000984218
0xb2f336e84e77420c6f3f0c867c6ffc69e17e9b42,0,111.84,110037.47,991455.63,9,0.008892,0.24933,0.0729399999999999,0.001424,0.064951,19,0.65645899,0.00695108
0xdaC676db3E8635551bB4a6EfB9f5355AA65B2bbc,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x53fddc2dad49b7312ad351314ef674a87ccf7a5a,1,2708.03,537.59,8621.48,9,0.00238688,8.423734292,1.829226664,20.1205542,20.1205542,12,20.1214933,0.0009391
0xd3ddae456004ed85639a39a9751192e80a967ed4,1,0.0,429.64,10311.42,3,0.0,11.0,1.3375,0.0,0.0,25,32.1,32.1
0xae6aab8c97f3c0650c5d441476207cb64719b5ed,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xc90cebb23c12669fcd7f9d50dd54465546085967,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x395b53a4ef9736d698e86607047267f7f640fe34,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x12dcb828854dbeb8252c681acb675715fcdb958d,0,82.0,75.42,812713.43,2,9.99,1318.921899,72.339849,0.0,9.03071,10000,80369.57239,95.59522798
0x9996667576eadab24a389fb1ed882b488aad38bb,0,8449.21,2071.7,257132.6,8,0.175666,93.23944,13.12182,0.0,7.025484,41,183.7054741,-5.982584246
0xd5edb088b7382b397238f5010d14cf10dd395007,1,0.0,4550.37,36288.35,3,0.0,1.067,0.432333,1.296139,1.296139,4,1.297,0.0008609999999999
0xa3b514d5050bfda56ffe5828d6ee9d26c5161bcf,1,83.3,0.0,83.3,1,1.11,1.11,1.11,1.1099307,1.1099307,2,1.11,6.93e-05
0x8ef93c6835568a35d232bfded23d48ad3ad6daf3,0,618.15,695.5,74797.37,3,0.004559,15.0,6.54057,0.0,1.099349,120,52.324559,-70.80255936
0x3ec70d924D6116B5569BB4D2CF95F1E0aBBd2463,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x914d51ef100901c1976f2d961180cab53445f552,0,0.0,13499.17,323980.07,3,0.006,1.001916,0.734263,0.0,0.0,25,17.62232041,17.62232041
0xaff940e5b3fe128df0b03185e523b0b070379525,1,983.05,1272.54,43784.87,20,2.60064e-05,0.24,0.093106141,0.1,0.384585714,36,2.700078099,0.007978099
0x9799a811c2dd0d8ab5396c14db0e3f750f7c626f,0,0.0,0.0,2229.8,1,11.703693,11.703693,11.703693,11.703073,11.703073,2,11.70369311,0.00062
0x48ca1b283148a9c90bb443c45360f1dd19b47f12,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8184f473d2c9ed1df39990b0f541197bc533c826,1,25166.12,589.8,66256.83,21,0.0,0.275,0.07737037,0.20155,1.04426588,29,2.089,0.000468241
0x2d468cc512b1cfaf34289a5199faec92361bc144,0,3.24,0.0,9.73,2,99.705737,1901.294263,1000.5,0.001,666.999528,5,2001.0,0.001414909
0x12a806f6745e3b34f7e422c5b6d5399e8d8fcfd3,0,24.51,0.26,74.05,2,8.250517,92.749483,50.5,0.034564,33.666151,5,101.0,0.001548055
0xcb5efddbea13b2419314a0452ff92207d3b38097,1,660.82,151.11,35052.65,132,0.0,0.45,0.175210033,0.149612237,1.771605054,178,28.3840254,0.038344531
0x681dd8a10a9cfce5dda1741bebf814a6d53a835e,0,3.5,3886.85,7780.7,2,0.001392,0.05035,0.025871,0.000921,0.025415,4,0.051742469,0.000912636
0xe3b4ffdd5995f8442916dc8101ddd22c983f1198,1,21497.82,182.22,22955.55,8,0.0242948967896924,0.4998748106122702,0.1705999222195693,1.364071727713736,1.364071727713736,9,1.3647993777565548,0.000727650042819
0x952396e47de6b5053be5d25e45c935eac7ed50a8,0,0.0,0.0,63.22,1,2.174788,2.174788,2.174788,2.174284,2.174284,2,2.17478844,0.000504
0xa9be676c0cdd18d4474fe4f6c4868df98ff410f3,1,4693.93,0.0,4693.93,1,2.21382,2.21382,2.21382,2.2137192,2.2137192,2,2.21382,0.0001008
0x382a4e30dcc5f5e5a5e9871fda67235a123e7640,0,1211.93,369.71,3163.28,1,0.015336,0.995,0.5051680000000001,0.005,0.502689,4,1.01033627,0.0049574
0xaee8efd0d43aa845f1020a178cbca0f0cf412657,0,160.4,0.84,322.48,2,46.006886,54.993114,50.5,0.663027,50.499508,4,101.0,0.000984218
0x1f201df89bb987c997ee44a3a861620ee6ac224b,0,0.0,13668.95,164027.38,6,0.0,137.0,23.086992,0.0,0.0,13,277.0439029,277.0439029
0x5b475febb3018f41d0ac3c2f1a864bd102ab5a2e,0,992.6,2471.1,802655.77,40,0.193732,56.08215600000001,1.733873,0.0,5.16561,402,473.3472692,-193.0163581
0x595709595b550346e7ddc01fd0769ceb267bb28d,0,94.65,1784.99,1187663.2,78,0.0002,687.0,36.170982,0.0,48.257717,1154,23077.08677,-1823.89507
0xda1cc010259496d407a764c381d0e82182d68d89,1,0.0,0.0,43105.9,1,10.1,10.1,10.1,10.09979,10.09979,2,10.1,0.00021
0x00000e32e51011e28958d4696627c82c3dacd5a6,1,136.79,339.94,12179.52,28,0.0,0.27835196,0.0407099599626682,0.019265,0.1081488049035596,43,1.2620087588427156,-0.0357769
0x9f4b9ac0c9feb37d8e952f70e81a8aa092ecb8ca,0,10.9,254.62,1571.35,2,0.25,6.0,3.72,1.699418,5.579459,10,22.32,0.002164595
0x0b7f284d74f549731499c44aed2a10adcc9e9cc0,1,471.48,32.22,4097.1,46,4e-06,19.9918,1.266724,3.0,13.679344,59,68.4031045,0.006384
0x95a85a9e13c096bda41ce0cdf271885698142bd5,1,1145.4,4.92,1204.42,12,0.0950051,2.47060221,1.2466841191666669,18.85958406,18.85958406,13,14.96020943,-3.89937463
0x8fccc52a9ae51c9dbaf0fe533f3ccff3ae374e77,0,0.0,0.0,0.63,1,0.083059,0.083059,0.083059,0.082587,0.082587,2,0.083059,0.000471636
0x0738662c6f0cda252f32f9f7012bbdd8b4972d47,0,9789.1,9500.64,259401.85,2,2.86821,112.237381,51.857753,2.867747,88.1577,27,881.581794,0.004790624
0x119240Ef17333E8DCB19A0DD4f5fC848981b0Ff4,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xc3143951adc753be54a8740637d04a2a988939a7,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x955427a36b5c92edee90a1448bfc7e854e9caef5,1,0.0,29011.57,174069.43,4,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0
0x161dc2b5518754144d4d8ad07eb33308ccc48f07,0,92996.37,6860.16,571698.55,1,1.088532,111.0,56.044266,0.0,18.673333,8,112.0885324,0.04853238
0x43df727a3e1722d1c476ee659a87c80283aa9b5b,1,530674.0,0.0,530674.0,1,0.003261,0.003261,0.003261,0.002547,0.002547,2,0.003261,0.000714
0xc2ad26406bf64292779cdfc1995f74a5b89c923a,0,0.0,3386.56,335269.33,5,0.0,0.546415,0.21531,0.0,0.0,100,21.31573654,21.31573654
0xcdcfc02c452f7016186c8c14d868dee6bdc7a940,0,5658.36,218.96,412104.0,5,0.190722,11.534469,1.689301,0.099141,19.932709,640,996.6875073,0.052073462
0x161e1ea7128c9849f2d3c7ed7845086fb21c33bd,0,25903.18,0.0,181322.25,0,0.0,0.0,0.0,0.0,0.000916,7,0.0,-0.006412764
0xc703e9e782bb0d4d7c63a5e7a90faabb11a17343,0,0.0,1034.52,4138.08,3,0.0,1.98,0.997799,0.0,0.0,5,3.991197,3.991197
0xafa0d0c01fddc4cadb312159a8a76e8a0ccb64ce,0,1.68,0.0,5.03,2,526.363789,1474.636211,1000.5,0.03,666.999528,5,2001.0,0.001414909
0x2dd05c5762dc701249530cd17a983cc13f01cf7d,0,127607.87,10039.27,668157.17,2,0.161303,2.140409,0.885299,0.0,0.5239739999999999,8,2.65589776,0.036025612
0xf01bc68e0cde363b6e535a4fd3f3b96d7ac1e8c1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x73BAF168D9f5FEe3D845f33b3567Fe916F730838,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xa057275ad47ccf38e601cbb24fd53b4b12414a71,0,0.0,2577.13,226787.03,7,0.0,5.995,1.089212,0.0,0.0,89,95.85064328,95.85064328
0x016c0261c48d089ac26d0a48f840c9a9d5e203dd,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x09637e9263d7492230c2e866c5e0def90e67c2ef,1,787.55,158.64,3954.75,7,0.0045,0.31,0.0313799866666666,0.125,0.2325,17,0.4706998,0.0056998
0x31bb24ed7741112970f5e334e4ad5b76403bb05d,0,23567.14,3850.65,137088.98,2,0.01,11.701721,2.398987,0.005,2.3984490000000003,10,11.9949341,0.002688042
0xa165c44786ec1d72a45f30a894cf421c33a31641,0,25.25,0.14,76.17,3,0.981054,74.25202,33.666667,7.540196000000001,33.666163,6,101.0,0.001512
0xb3af604cbe0d4f823477f6cbdc1a3c7fe2ce1bee,0,24.7,425.26,716780.37,4,0.009524,67.58,0.34912,0.006206,0.375671,3121,557.5444802000002,-14.97749026
0x980f5a6eb12b876beab1e9a5720d73a2416dc237,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8e10f088e0a046b2467f89114520381f2b5d7873,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xb272608491f56ad59a7be923da4a93f62077d879,0,1290.46,141914.83,1006308.42,7,0.015546,26.455026,7.594867,0.000397,5.3160300000000005,17,53.16407243,0.0037686
0x06419404a7ffcd7467245f5db1e47ec5f9e3391d,0,5217.07,5819.92,994303.05,37,0.0,26.0,5.386577,0.0,2.648994,184,307.0349073000001,-29.38729011
0x06bfc56c83203da2b5e3e50351df9696f42a2e1f,1,1294.28,0.0,1294.28,1,3.9965,3.9965,3.9965,3.993389856,3.993389856,2,3.9965,0.003110144
0x0a424b881c90384b2aa5a78657cbdffc284bd270,0,157.73,0.0,315.47,1,101.0,101.0,101.0,0.2,50.499508,3,101.0,0.000984218
0x05bfe4897ef55b5b1dde1ab3ce4570d47025da7e,0,1.03,12437.77,199020.9,14,0.00105,4.7995800000000015,1.703401,0.00063,1.702504,32,27.25442392,0.0143572
0xc6378211e8f49f1838c3556cea6d13ae6cc6b92d,0,4372.96,5189.23,992950.57,59,0.036402,1.694421,0.082422,0.039806,0.216047,200,11.95117312,0.068614093
0xeb758d4205292dd70164e2663c3dd4d13ec40506,1,29200.73,189.99,30340.65,6,0.02874554,5.2,2.0308653269166665,12.1843729615,12.1843729615,7,12.1851919615,0.000819
0x91df1b50fb079941892d363852e48e53bba091b4,1,4394.93,0.0,4394.93,1,1.0,1.0,1.0,0.998043999999997,0.998043999999997,2,1.0,0.001956000000003
0xa774852dd9432267251e6f8f3d54e6ddf88b6b3a,0,53777.63,67447.69,431123.65,3,1.873912,8.7,4.389026,1.873471,5.851804,7,17.55610437,0.0006929999999999
0xc6492f8707303bb38133054ba448adc21497da6e,0,398.44,9139.68,943875.77,6,0.010017,1.643531,0.12123,0.008631,0.122286,197,12.00181119,0.0177708239999999
0x275c6795e1a9c3a8c40da5c0a61cacc376c9e688,0,23.43,0.0,70.3,1,101.0,101.0,101.0,0.235559,33.666149,4,101.0,0.0015539999999999
0x194be3216613f1f0c4b21a960c134fa150d220cc,0,548.16,51391.17,383309.13,7,0.0,53.0,19.371429,0.0,4.511186,50,135.6,-58.381
0x1c40d1a1cac7c586b9509c565296f91c8441af9f,1,0.0,183.01,2990.05,6,0.001013,1.999832,0.656984,8.598025,8.598025,8,4.59888551,-3.999139
0x54688a1087249a2310b465caaf039c8967f45d31,0,16.7,0.0,66.78,1,101.0,101.0,101.0,0.4991600000000001,25.249475,5,101.0,0.0021
0xd0d68941509f4231c88e4c204df6bdca05cc6506,1,88.56,231.71,30764.47,58,0.001,1.52374,0.1885571408756611,0.0,0.0951470832837893,231,13.576114143047604,-1.5522720990748953
0xe03c6fdd69e268a00cc93fa282fb3ce82afc8b12,1,0.0,34.23,213333.8,15,0.006,4.999517,1.236433,21.518501,21.518501,18,21.0193619,-0.4991390000000001
0xb664d67670da5098ee273f89ac950e2b8a8ec2d2,0,75733.04,124.82,379039.63,1,0.665072,21.01977,7.574729,0.0,4.709517,11,22.72418801,-0.8233970490000001
0x4585d964bac1c841f4dc29456a9aecadcbafdf14,0,0.0,0.0,312.55,1,0.079231,0.079231,0.079231,0.078611,0.078611,2,0.07923065,0.00062
0x1e442d0461bd7a52fadb9920f6ed5bb3cd8ff75d,1,0.0,352.7,8112.18,20,0.5,4.49,1.10693,0.0,0.0,23,25.4593893,25.4593893
0x33afdd86b694d113ec4f8f1d55a284ebabec6081,1,1088.33,42503.78,231020.55,3,0.03283,58.38579414,13.069965616,8.6e-05,3.8434590047058825,22,65.34982808,0.011025
0xa32faeef8bcee9e42ec587edd19a0ac19f5cca13,0,90450.38,0.0,180900.75,1,0.075443,0.075443,0.075443,0.0015539999999999,0.036999,3,0.075443,0.00144554
